Simulated Image Name,Input x_cen,Input y_cen,Input Flux of Binary,Input Separation,Input Positional Angle,Input Contrast
simulated_im_10_index_0,409.8371038751301,794.609615962065,175419.68586371234,1.1535756751855204,69.09152243853963,1.923817152706798
simulated_im_10_index_0,410.07370055003577,825.2223345691713,157968.44404400032,4.094863747563905,335.2366998172567,3.176811382520068
simulated_im_10_index_0,409.84962828429957,855.3516289081933,181691.2707581534,1.6190482568194957,8.905487779469041,1.6849825027993632
simulated_im_10_index_0,410.17575591646107,885.4821711253926,221685.50096386924,3.4459670783998417,173.1951831712979,0.8000864965657187
simulated_im_10_index_0,410.4899194210493,914.8366477007658,187963.45729779033,2.113071114255969,204.32503259574958,1.4893118721963396
simulated_im_10_index_0,409.790508607809,945.260482058636,160536.71665101594,3.0460733153138126,177.42714782586503,2.875784347697159
simulated_im_10_index_0,410.2710185631535,975.3322954490224,166058.54925522822,1.488289646363821,92.06417812717154,2.4207435753017728
simulated_im_10_index_0,409.59474772180397,1005.2446212008463,180619.60136516741,3.3852999118513782,80.38745533980192,1.7222492276002963
simulated_im_10_index_0,439.7211853922704,14.878164226583086,158961.66351534962,4.569473406856014,145.7519777586159,3.050319903381147
simulated_im_10_index_0,440.1082044590982,45.205266594887874,205350.0094140034,2.628345896585067,121.7404323876477,1.0805586377839038
simulated_im_10_index_0,439.7296484605499,74.559967213288,208510.13790956687,4.288344604421626,60.8326518187766,1.0203490027992526
simulated_im_10_index_0,440.39104789898903,104.67313163344072,183837.7043889956,2.344621735093696,274.21232908992,1.6139809030145345
simulated_im_10_index_0,440.3535575539226,134.5360927725152,167006.6658914331,1.6041592107781248,122.46312723736308,2.358723608221458
simulated_im_10_index_0,439.83237635363736,164.85273908866523,173163.57135310632,2.572692706736129,160.63636860365972,2.024439010962302
simulated_im_10_index_0,440.4899109868319,194.8654803297482,251936.8685718107,1.2678485079961355,241.29048357550909,0.41815032834623
simulated_im_10_index_0,440.4843741197136,224.94741149670986,193159.01229129793,3.7707509688819165,268.7840776760162,1.3502876208564345
simulated_im_10_index_0,439.83129451085244,254.5700978278233,200903.29828725438,2.09738337096822,76.94217373165996,1.1713685260812923
simulated_im_10_index_0,439.688441926409,285.2667049579039,224028.80212839562,3.6720655298138443,140.29197006896825,0.7651964631312955
simulated_im_10_index_0,439.53469118975266,314.78771630127324,202108.43791375827,2.6252258777966704,122.34048745308341,1.1459976136943082
simulated_im_10_index_0,440.1401085930968,344.7097666812992,178543.97630823485,3.044669185842035,285.7787967302694,1.7982821736819905
simulated_im_10_index_0,440.3315401525721,375.129598372129,204581.83229434615,3.7316120594821447,185.42222331295363,1.0957133471015608
simulated_im_10_index_0,440.1213252535733,405.4799580271478,229816.7758931753,2.7646233172679127,259.1078044926868,0.683537046916713
simulated_im_10_index_0,440.24338184658967,434.9306488499898,168376.12924166175,2.2923128749199924,190.8205464477734,2.274967530106663
simulated_im_10_index_0,440.4601241758876,464.7573686679549,233307.77692927193,3.666597071736022,259.2671691206094,0.6370984232594005
simulated_im_10_index_0,439.72331231440853,495.0124037784565,213088.12136603455,3.754385849943035,122.16065044276226,0.9386517796158385
simulated_im_10_index_0,439.6124409025269,525.0241255853895,169563.32807704672,3.7430940133111696,304.2213161900189,2.2072453380268535
simulated_im_10_index_0,439.79254208567465,555.0802969900604,166868.29337715558,3.562142240270123,88.09069115015167,2.3675572580454314
simulated_im_10_index_0,439.7411579454982,585.1945762689818,251095.98302399437,2.4690510457866193,10.194023845746493,0.42713761530895256
simulated_im_10_index_0,440.23950177073993,614.8851997065518,250811.3820668251,2.621026102251494,235.89074573335887,0.4301963257995862
simulated_im_10_index_0,439.92818465181836,645.0456938268626,208480.7123609595,2.5953185225159814,164.82876065733873,1.020894520240296
simulated_im_10_index_0,439.7415668572608,674.8864744409068,247450.31059014835,2.087040337408756,203.82942990157926,0.4669862470082806
simulated_im_10_index_0,440.34971463639926,704.6113940572644,184556.18553324442,4.322072822843423,152.6784458642774,1.591215150957584
simulated_im_10_index_0,440.41969015208156,734.5784924559275,183548.08323700615,1.476841984351811,253.24749781160318,1.6232945421267289
simulated_im_10_index_0,439.91667110361857,764.6343482783899,259433.63890206354,1.1345084855568988,182.3939592281842,0.34115238663506686
simulated_im_10_index_0,440.483402611147,795.2266125646313,170904.43109752,2.7418392315926488,32.49890625020543,2.13550417522126
simulated_im_10_index_0,439.77999885731754,824.7438636242103,165055.21443310444,2.244603170181407,143.83374558692495,2.4904786142797475
simulated_im_10_index_0,440.46921045816646,855.380104393745,171145.2330200267,3.1353273905940644,150.43691888842588,2.123110052017787
simulated_im_10_index_0,439.5176246421762,884.9906474557268,216434.2385500959,1.316546322130766,311.3411331242906,0.8826013533880847
simulated_im_10_index_0,440.0436750623,914.5841601253087,282863.5230593421,1.475973494022902,191.71389304297568,0.13063723250120407
simulated_im_10_index_0,439.723628562483,945.415033225971,158388.81448494294,3.5043940191705376,99.58340448909888,3.121466670227045
simulated_im_10_index_0,439.8428894374911,974.6280136954856,160566.89926607354,2.4678314872851344,64.59145164721323,2.872699108916444
simulated_im_10_index_0,440.3781458305409,1005.1574727484999,169888.73725449006,3.6887405872011794,245.88464676092323,2.189397368322971
simulated_im_10_index_0,470.32974758143513,14.54630977931886,177475.0850589132,4.354324846678904,268.9877359436358,1.8396176193017864
simulated_im_10_index_0,469.5289693125857,45.20373901392011,160786.14334010857,2.086204607624817,313.01426816825546,2.850547512660603
simulated_im_10_index_0,469.57195136086835,75.41815055889215,195423.93731922642,3.8355798504728114,255.4864350198653,1.294841914638781
simulated_im_10_index_0,469.9072426292987,105.4403229642964,230988.79460542355,3.495037523018892,92.83259548756443,0.6677239013646739
simulated_im_10_index_0,469.7456322228774,134.69049913368903,185479.23541781685,3.3199985897583053,85.3512736190509,1.5626510045478514
simulated_im_10_index_0,470.1807371565568,164.91127399425915,222429.6103655193,2.8043105612486525,289.34063745620085,0.7888852954281941
simulated_im_10_index_0,470.4509404177824,194.67153770993653,175168.162161247,3.0777745824362315,136.61016212280637,1.934584104306233
simulated_im_10_index_0,469.99430627932196,225.47184371987498,164518.17170203562,3.0809966415890546,201.69146307684616,2.529730671272643
simulated_im_10_index_0,469.77024233374004,254.9820046675013,215803.10369313022,4.624113651951958,281.25631301634024,0.8929543730326422
simulated_im_10_index_0,469.6754067246777,285.30953602267334,184515.35570480584,1.9149250200774282,21.419158188272675,1.592496168760759
simulated_im_10_index_0,470.40560728329615,314.7212902176813,213186.60220099427,1.7012150864947462,340.4211588793199,0.936960133825038
simulated_im_10_index_0,470.1945734639735,345.022410306491,166029.8855351895,4.631247426140536,259.865709582078,2.4226748833908975
simulated_im_10_index_0,470.19591955835176,374.7884309867782,242217.16337893368,2.846857931797268,129.8681398080397,0.5268707819372193
simulated_im_10_index_0,470.49180073492295,404.6389015437959,166155.57484027697,1.8015366009867528,32.198393705211174,2.41423155094791
simulated_im_10_index_0,470.3186169182968,434.91497752789115,201244.81915403254,3.46152683608425,98.24959482307636,1.164118339521032
simulated_im_10_index_0,469.74354945592387,465.4979432654328,168245.7046815011,1.0312431549001029,1.0256815486786142,2.2826716258702993
simulated_im_10_index_0,470.354240703021,494.7877601005392,223508.9875405479,4.496171080399984,269.1729433800293,0.7728399269833934
simulated_im_10_index_0,470.45031740262414,524.7476499009155,159929.17501135918,3.503179116986415,238.64199706201705,2.9398272160657397
simulated_im_10_index_0,470.4577241635645,554.8758352618619,163382.35977024853,4.780835639408371,262.8555765882222,2.6177375367473483
simulated_im_10_index_0,469.7668019524384,584.6603916240191,178941.92274275335,2.0476694973393283,141.90816794027103,1.7832863528495249
simulated_im_10_index_0,470.3701061913595,615.2629115360089,189631.83264537674,1.598691361981735,325.4718235839569,1.442699830661544
simulated_im_10_index_0,470.4976652465497,645.4983572383928,246222.0140025554,3.0680167780492598,114.37585321257109,0.48074828065084635
simulated_im_10_index_0,469.68688726513636,674.721956690554,183626.75155869647,2.885442897189987,296.50170390263384,1.6207568120397577
simulated_im_10_index_0,470.3521142112491,705.4452945715672,161312.56267020092,2.058995774669452,220.07135523799283,2.799135659240704
simulated_im_10_index_0,469.6930649722009,735.1887988197228,179250.89265556907,2.527314386871775,214.30120433112347,1.7717846081512298
simulated_im_10_index_0,469.9656377045188,765.3768131870114,291248.31214042305,1.1692520902820842,137.2214234581779,0.06422734693749677
simulated_im_10_index_0,469.6119714626872,795.316882806287,183890.67314595415,3.417637653183769,333.83437148151404,1.61228614179458
simulated_im_10_index_0,469.52727896450796,825.1982692980256,200994.0744665163,3.479786151330313,102.871886242507,1.1694366989603209
simulated_im_10_index_0,469.71225036325853,854.7892268405905,159822.07588334868,3.5929315647759634,237.29621389396024,2.951519207614863
simulated_im_10_index_0,470.10600360275436,885.2483493851292,258594.81796557864,1.5752798297946686,204.34216369391856,0.3495013838731472
simulated_im_10_index_0,470.06349594445896,914.7200038996843,222638.00129198027,3.76000665267463,163.59473748529246,0.7857689551125981
simulated_im_10_index_0,469.79318935780276,945.1929644606024,237736.5517950939,3.7664671263802902,117.97809537586036,0.5809068033318802
simulated_im_10_index_0,470.2758512806248,974.8043371634772,156940.42620185504,4.865609164793317,44.52441755875669,3.325383095559241
simulated_im_10_index_0,469.768058091396,1005.0863699657871,231968.6821249175,1.9841478061848972,16.969807062816752,0.6546775438905603
simulated_im_10_index_0,500.2658579695662,14.956445171299324,191582.73081361633,1.0844466931559098,317.0208772932885,1.3906173372912392
simulated_im_10_index_0,500.4392301909169,45.439213036097975,237874.1551431858,1.6786721739627775,39.39741014893528,0.5792066541929846
simulated_im_10_index_0,499.76509350863273,75.14122660219853,185875.08222761215,2.831035942143677,268.3709018469714,1.5506279148887385
simulated_im_10_index_0,499.6721407689246,105.28679334903572,203657.00420572975,1.9802532803963295,140.17639678557015,1.1142436497098036
simulated_im_10_index_0,499.90527979107367,135.02439675716428,161839.54790168634,3.167599749717671,80.24753989774037,2.749997002155043
simulated_im_10_index_0,500.2086560959759,165.34365063609457,172085.2400672787,2.655231929544919,202.09141482390802,2.0760381116211013
simulated_im_10_index_0,499.9911120427219,195.4700747858625,173337.6831859115,3.3354788960964847,8.669021237726536,2.0163328165436316
simulated_im_10_index_0,500.0360966989767,225.1790990960338,225925.7057294029,1.8409270539360705,166.24491843967562,0.7377517489117962
simulated_im_10_index_0,499.9934600071491,255.08377134376312,165308.9323952641,2.2064026281563685,14.392156452854113,2.4724168293296738
simulated_im_10_index_0,500.454870965141,285.3870238218719,184019.44846002915,4.732445093608197,6.765603140661569,1.6081769128254728
simulated_im_10_index_0,500.4342427652541,315.12760931041555,203985.2489029703,2.8502837838378947,260.95530091783206,1.107630516780851
simulated_im_10_index_0,500.35417284769574,345.3787408756642,169126.2483182062,2.35140172370076,109.23978061997927,2.23168942651448
simulated_im_10_index_0,500.3520455946231,375.09010176799916,189546.28604053913,3.495985828510319,138.9867571626727,1.4450418279999167
simulated_im_10_index_0,500.3337095310243,404.9594309330969,169275.75641734415,4.9899119263803655,345.03007488896503,2.2232659749574113
simulated_im_10_index_0,499.96674492146866,435.0101323106185,161572.77798280303,2.597655043971887,257.6157628108287,2.7745939449210084
simulated_im_10_index_0,500.25269037209074,465.3461525425837,190961.71960897866,3.965686086296605,311.47470305348793,1.4069267961340626
simulated_im_10_index_0,500.3444861787426,495.4916883179256,183503.69159456767,2.415348742768946,10.37212669338015,1.6247291767159489
simulated_im_10_index_0,499.7178606666473,524.5977888788863,175200.3655806522,4.902048180069349,92.29184711782443,1.9331996007634806
simulated_im_10_index_0,499.8177238472256,555.1465996066647,165828.3337187249,1.6785896741976902,352.3398854020708,2.4363529521746075
simulated_im_10_index_0,499.6303344618723,585.1439096502239,280215.440738021,4.496886551866281,275.4892463355905,0.15248382656357062
simulated_im_10_index_0,500.1923855273055,614.5593297553424,195554.72680729852,4.26500048093439,163.50135108503667,1.2917250248204495
simulated_im_10_index_0,499.73784061498526,644.7718649017618,193046.50764150204,1.48850820573684,292.26947964371334,1.3531169706266333
simulated_im_10_index_0,499.9938136931669,675.2434667733195,225913.92058762244,2.087749029036376,213.15464134858502,0.7379201343608744
simulated_im_10_index_0,500.1153166901676,705.1012476017976,247059.5126827764,2.5578871044210283,316.6177025850841,0.4713459182663964
simulated_im_10_index_0,500.4340097921445,735.0370971688645,179841.68820508453,1.3535230879516624,36.968042468399574,1.7501251623868026
simulated_im_10_index_0,499.62110305810705,765.4502263098792,158726.19308569864,2.857406918969701,85.74016698173999,3.079002843634187
simulated_im_10_index_0,500.01603924791857,794.6343582703543,222899.21569013942,1.1614197157188495,222.92729766352008,0.7818752675934558
simulated_im_10_index_0,499.6617971063147,824.7674343126798,231425.72152868533,2.456697106737347,211.40382136032534,0.6618872214135088
simulated_im_10_index_0,500.0069728526219,855.4581787055158,171877.35092681646,1.045302990760582,42.493645002989105,2.0862740579683607
simulated_im_10_index_0,500.19497105388854,884.5358278655158,198344.03407126127,3.99551064892448,301.51783163655097,1.2272973457944472
simulated_im_10_index_0,500.3113113698213,915.284551823987,180004.62417850114,2.04509207884547,328.48504770055564,1.7442269251765925
simulated_im_10_index_0,500.2388993156594,945.2456572426382,156963.2957181116,3.509901757932231,298.9091989052066,3.3218468846949323
simulated_im_10_index_0,499.85636765342963,974.6116691317977,212562.4585370274,2.7922775228369585,177.15627320754234,0.9477261596488218
simulated_im_10_index_0,499.6707464048143,1005.4741311911133,173385.2812279981,1.3606970356293018,196.65777270631818,2.0141272691079704
simulated_im_10_index_0,530.3011970435534,14.717106690697811,192084.86973743635,3.5365999114125164,55.85514792531397,1.3776066136921499
simulated_im_10_index_0,530.3287075049006,45.28510877611395,203627.72780018,4.61021991803357,157.28329293686778,1.1148354415042017
simulated_im_10_index_0,530.1820358322321,75.43546431620322,230252.4521956246,2.7019639869790284,181.29433831487003,0.6776318748208416
simulated_im_10_index_0,530.3475670585924,104.56528806302474,155410.42706164712,4.1744313345771396,65.4231023072433,3.5927142252605058
simulated_im_10_index_0,530.2439409612178,134.65074982692786,183686.20570393326,1.6343052409869259,21.66926694388731,1.6188428320899877
simulated_im_10_index_0,529.8306785251591,164.51989404530676,209820.34857262167,1.1068818925319297,34.854232025629706,0.9963328182816329
simulated_im_10_index_0,530.2148964118514,194.82789394065978,240221.46220395472,3.7516097806008926,63.21722503935727,0.5506073464212355
simulated_im_10_index_0,530.4926846389342,224.529634219747,163781.28952226148,4.658525686586259,185.2490976480845,2.5860078761337033
simulated_im_10_index_0,530.251446923935,255.0038004568443,159379.1542218401,2.3380158367081565,254.0703598605448,3.0012561860188764
simulated_im_10_index_0,530.1683136553386,284.6180914090374,165865.3238708579,4.627673327856207,235.22225031263608,2.4338297158683098
simulated_im_10_index_0,529.7543270303167,315.1462516957015,176353.10617171845,3.4437273183474444,272.8590257208545,1.884768474627547
simulated_im_10_index_0,530.4656712591226,344.5272112874528,210770.2779783711,3.716583699203901,181.99525294409545,0.9792469062093855
simulated_im_10_index_0,529.7002465990133,375.0162454295441,298553.1929419555,3.3291339332626797,96.37127041012418,0.009506930086429027
simulated_im_10_index_0,530.0695343982127,405.15458484084144,245671.8259238903,2.989211199003146,59.63131888140529,0.486969701063492
simulated_im_10_index_0,529.9447750043671,435.12746938977824,174436.90756819095,2.483497865824285,96.09507484872641,1.9665073190759474
simulated_im_10_index_0,529.7580715607301,464.8234769630674,170617.89145705441,2.4411678092903673,296.196219585425,2.1504391787673254
simulated_im_10_index_0,529.7543026190436,495.1037247784799,163055.373560917,3.7343635217521562,304.467533593238,2.6444548217090946
simulated_im_10_index_0,529.7611148126534,524.9802960158262,204107.9971489283,2.9266218836840476,289.30077948853807,1.105167823975757
simulated_im_10_index_0,530.3064380172042,555.4828120802534,165844.7018409367,3.6535063119537536,86.86469047352384,2.435235698114526
simulated_im_10_index_0,530.4044871866195,585.1500957988665,232372.94370915237,1.559160701949391,172.00675496452192,0.6493404970283005
simulated_im_10_index_0,530.0047067857065,615.1519878599005,158911.92052213912,3.9243528906722758,248.87181622774023,3.0563163501828248
simulated_im_10_index_0,530.0199920447506,644.6519388808268,205998.4991533062,1.8785687201188366,172.0984138062205,1.067927766415724
simulated_im_10_index_0,530.1260973116034,674.622689613757,202664.14566902816,3.5267011478673362,207.53534592227325,1.134495479843945
simulated_im_10_index_0,530.3404185285485,705.0471764731798,167752.52846995764,2.861787611827726,227.03508499860322,2.312307644812757
simulated_im_10_index_0,529.5227101310778,735.046549203988,187786.60072254614,1.0309124404086782,210.69381618546402,1.4943723676301506
simulated_im_10_index_0,529.9737226307368,764.8926039524728,220949.88300685637,2.761893688132207,288.9995704028194,0.8112746393303434
simulated_im_10_index_0,530.4057258511748,795.434931226129,175853.20353346394,1.1561824937263998,220.09308410679407,1.905506586397618
simulated_im_10_index_0,529.9796919513665,825.2546547453961,155196.8767646044,4.549394760954125,94.89300610698233,3.635868468326349
simulated_im_10_index_0,530.4234216840119,855.0453263486785,156176.85786058792,3.74856212339023,79.9986313874808,3.450592751880961
simulated_im_10_index_0,529.8649623191112,885.3342783750337,272074.6530608169,4.501422941196446,217.6363583999709,0.22253747013735728
simulated_im_10_index_0,530.0722788416574,914.6739984515576,205117.86792525463,4.850432116171738,79.20506814620934,1.085116096727954
simulated_im_10_index_0,530.056684419662,944.5508102481896,158415.2043687971,4.7206525196886115,254.73850788750423,3.1180845976078375
simulated_im_10_index_0,530.026812605234,975.242205027708,209400.70851593383,1.555780128711299,246.11281299224032,1.003967156723655
simulated_im_10_index_0,530.3071721633789,1005.4113000472732,192224.62578193113,2.244068103669512,174.70533750737786,1.3740130139842468
simulated_im_10_index_0,559.9786672134447,14.648231049361371,183746.31392556176,1.3689810193411915,172.9920503947307,1.6169112196052076
simulated_im_10_index_0,560.2365064970272,45.321944960898996,166152.03707984588,4.784666792104058,186.16022393919442,2.4144683084573666
simulated_im_10_index_0,559.7733087970868,74.82082377013994,162906.26379059657,3.4268320555178695,124.76331693961824,2.6568599731250107
simulated_im_10_index_0,560.4251449475923,105.00154660081826,162110.5350513982,1.9636962863644842,8.51707664404659,2.7255689911363192
simulated_im_10_index_0,559.9860007189774,135.3329435038523,159991.4143370442,3.491239066434593,348.71982181165055,2.933089961008906
simulated_im_10_index_0,559.5272884707854,164.53243729423818,237017.23979280322,3.400087968505212,15.803333910234194,0.589837809239843
simulated_im_10_index_0,559.6568811745533,195.29018576821994,164343.08329168006,3.745261728725448,241.34176074652135,2.5428407232011034
simulated_im_10_index_0,560.4617000103937,225.21482855278208,213068.78412499445,4.263854156201982,8.677410975307396,0.9389842531556121
simulated_im_10_index_0,560.4985590290477,254.87410884040546,201872.21854677866,3.657104853409629,350.5284257289438,1.150924072295775
simulated_im_10_index_0,559.9246599689704,285.1186448936133,220238.01589163262,4.285959269513217,111.7565815080173,0.8222124369022917
simulated_im_10_index_0,559.9298686766087,315.47591701605234,190659.59689897494,1.693803250630963,129.1411553570856,1.4149508397756343
simulated_im_10_index_0,560.3234672203739,345.46164464197903,168401.38755179278,2.1313070714462956,171.24059883026393,2.273481835652259
simulated_im_10_index_0,559.6512558492747,374.7407719860043,247926.48799185726,4.005931127648013,187.88528698922352,0.46169764966420745
simulated_im_10_index_0,560.2099877632462,404.95995307271914,299289.69305149216,2.6025896382242566,222.76325046259072,0.004139862013804981
simulated_im_10_index_0,560.4201595351917,435.28695336975886,240821.4400897713,4.080454025873042,93.08247085014276,0.5434165894928076
simulated_im_10_index_0,560.1100199131868,464.50823137114065,163627.6534233113,2.521745351441491,2.408887969338247,2.5981180836065376
simulated_im_10_index_0,559.8971070876842,495.0321501677754,246114.29534069524,1.4646627698843568,26.671941863464088,0.48196353913761436
simulated_im_10_index_0,559.6448209693164,525.4027460715787,167748.57662865968,4.539053991245805,224.8490376223048,2.31254841686721
simulated_im_10_index_0,560.2849390670598,555.4528837172808,173336.2835028932,1.6990430617874956,114.3952242110097,2.0163977414267875
simulated_im_10_index_0,559.7940946901941,585.1044739019383,161838.13359604363,2.6102673921985122,100.70016051863598,2.750125946777607
simulated_im_10_index_0,559.9434954722868,615.013590981285,186515.5317619365,4.191536277640652,189.64228398444166,1.5314531146685666
simulated_im_10_index_0,560.2637881269026,644.5299294693859,166516.59675753347,3.54251925425497,359.39585631872035,2.390338359736115
simulated_im_10_index_0,560.4319972348305,675.0265227893613,160135.4466333967,4.9637836206651595,69.7030203361825,2.917657291671985
